date,media_source,cost_sum_amount,pred_14,pred_28,pred_56,pred_63,pred_70,pred_77,pred_84,pred_91,pred_98,pred_100,pred_105,pred_112,pred_119,pred_126,pred_133,pred_140,pred_147
20250106,All,2223.7100,0.48269561766762503,0.6206883163877108,0.7731285041495602,0.7971078595278287,0.8210872149060972,0.8450665702843656,0.8690459256626341,0.8930252810409025,0.9170046364191708,0.9238558808129619,0.9409839917974393,0.9649633471757078,0.9889427025539762,1.0129220579322447,1.0369014133105132,1.0608807686887816,1.08486012406705
20250105,All,1932.8100,0.4607488982666867,0.5924674835965961,0.7379766740512784,0.7608657601902171,0.7837548463291559,0.8066439324680947,0.8295330186070335,0.8524221047459724,0.8753111908849112,0.8818509297817507,0.89820027702385,0.9210893631627887,0.9439784493017275,0.9668675354406663,0.9897566215796051,1.0126457077185438,1.0355347938574826
20250104,All,1916.0900,0.3118813919687558,0.40104183466409477,0.4995371518183546,0.5150307972134067,0.5305244426084589,0.5460180880035109,0.5615117333985631,0.5770053787936152,0.5924990241886673,0.5969257800158251,0.6079926695837194,0.6234863149787715,0.6389799603738237,0.6544736057688758,0.6699672511639279,0.68546089655898,0.7009545419540322
20250103,All,1972.4700,0.372300974897845,0.4787341273480674,0.5963105635949499,0.6148057333416506,0.6333009030883512,0.6517960728350518,0.6702912425817524,0.6887864123284531,0.7072815820751537,0.7125659162884966,0.7257767518218543,0.7442719215685549,0.7627670913152556,0.7812622610619562,0.7997574308086568,0.8182526005553574,0.836747770302058
20250102,All,1848.7300,0.5095340757302182,0.6551993348009415,0.8161153807155312,0.8414280171515341,0.866740653587537,0.89205329002354,0.9173659264595428,0.9426785628955457,0.9679911993315486,0.9752233811704066,0.9933038357675515,1.0186164722035544,1.0439291086395572,1.0692417450755602,1.094554381511563,1.1198670179475658,1.1451796543835688
20250101,All,1350.9700,0.5794727176765819,0.7451319886955182,0.9281353694022249,0.956922418052718,0.9857094667032111,1.0144965153537044,1.0432835640041975,1.0720706126546906,1.100857661305184,1.1090825323481819,1.129644709955677,1.1584317586061703,1.1872188072566634,1.2160058559071565,1.2447929045576498,1.2735799532081429,1.3023670018586362
20241231,All,1922.8100,0.36443000000000003,0.46861300343714485,0.5837037057196421,0.6018078611348665,0.6199120165500908,0.6380161719653151,0.6561203273805394,0.6742244827957637,0.692328638210988,0.6975012540439093,0.7104327936262123,0.7285369490414366,0.7466411044566609,0.7647452598718852,0.7828494152871095,0.8009535707023339,0.8190577261175581
20241230,All,2249.9600,0.4755,0.6114356203780213,0.7616033588609328,0.785225250307683,0.8088471417544331,0.8324690332011832,0.8560909246479333,0.8797128160946834,0.9033347075414335,0.9100838193833621,0.9269565989881836,0.9505784904349338,0.9742003818816839,0.997822273328434,1.0214441647751842,1.0450660562219343,1.0686879476686844
20241229,All,2349.1000,0.4486,0.5768454664596854,0.7185179112197991,0.7408034643281317,0.7630890174364642,0.7853745705447966,0.8076601236531292,0.8299456767614617,0.8522312298697942,0.8585985307578892,0.8745167829781267,0.8968023360864592,0.9190878891947917,0.9413734423031243,0.9636589954114567,0.9859445485197892,1.0082301016281217
20241228,All,1711.0200,0.5318,0.6838306265342414,0.8517784779016702,0.8781972410381196,0.9046160041745691,0.9310347673110185,0.9574535304474681,0.9838722935839175,1.010291056720367,1.0178392747593525,1.0367098198568165,1.063128582993266,1.0895473461297154,1.1159661092661648,1.1423848724026142,1.1688036355390639,1.1952223986755133
20241227,All,2279.5800,0.5296,0.6810016920130392,0.8482547609942168,0.8745642325193459,0.900873704044475,0.9271831755696041,0.9534926470947331,0.9798021186198622,1.0061115901449913,1.0136285820093138,1.0324210616701204,1.0587305331952495,1.0850400047203785,1.1113494762455076,1.1376589477706365,1.1639684192957656,1.1902778908208946
20241226,All,2054.7500,0.5622,0.9736654508566794,1.2127963322137312,1.2504124259103462,1.288028519606961,1.325644613303576,1.3632607070001908,1.4008768006968058,1.4384928943934205,1.4492403497353106,1.4761089880900355,1.5137250817866503,1.5513411754832653,1.5889572691798801,1.6265733628764951,1.66418945657311,1.701805550269725
20241225,All,1786.2600,0.3221,0.41418173149055876,0.5159041890412335,0.5319054744986429,0.5479067599560524,0.563908045413462,0.5799093308708714,0.5959106163282809,0.6119119017856904,0.6164836976306646,0.6279131872430999,0.6439144727005094,0.6599157581579189,0.6759170436153283,0.6919183290727379,0.7079196145301474,0.7239208999875568
20241224,All,1593.0600,0.2242,0.36797389948764136,0.4583477777262596,0.4725638934042445,0.4867800090822294,0.5009961247602143,0.5152122404381991,0.529428356116184,0.543644471794169,0.547706219130736,0.5578605874721538,0.5720767031501387,0.5862928188281236,0.6005089345061085,0.6147250501840934,0.6289411658620783,0.6431572815400631
20241223,All,2018.6700,0.4124,0.485829489177837,0.6051485364277155,0.623917824759157,0.6426871130905987,0.6614564014220402,0.6802256897534817,0.6989949780849233,0.7177642664163649,0.7231269202253482,0.7365335547478065,0.755302843079248,0.7740721314106895,0.7928414197421312,0.8116107080735727,0.8303799964050143,0.8491492847364558
20241222,All,2387.7400,0.3428,0.4186181425594632,0.521430176502148,0.5376028559987501,0.5537755354953522,0.5699482149919542,0.5861208944885563,0.6022935739851585,0.6184662534817605,0.6230870190522183,0.6346389329783626,0.6508116124749648,0.6669842919715668,0.6831569714681689,0.6993296509647711,0.7155023304613731,0.7316750099579752
20241221,All,2342.1600,0.5409,0.6394397609761105,0.7964852774647795,0.8211890665753565,0.8458928556859336,0.8705966447965108,0.8953004339070879,0.920004223017665,0.9447080121282422,0.9517662375884071,0.9694118012388193,0.9941155903493964,1.0188193794599736,1.0435231685705506,1.0682269576811279,1.0929307467917049,1.1176345359022821
20241220,All,1751.0600,0.3715,0.457102942988581,0.5693667904236395,0.5870262720426374,0.6046857536616354,0.6223452352806333,0.6400047168996312,0.6576641985186292,0.6753236801376271,0.6803692463144837,0.6929831617566251,0.7106426433756231,0.728302124994621,0.745961606613619,0.7636210882326169,0.7812805698516149,0.7989400514706129
20241219,All,2213.8900,0.4961,0.634286525591015,0.790066414631987,0.8145711162788815,0.839075817925776,0.8635805195726705,0.8880852212195649,0.9125899228664593,0.9370946245133539,0.944095967841038,0.9615993261602483,0.9861040278071428,1.0106087294540373,1.0351134311009318,1.0596181327478262,1.0841228343947207,1.1086275360416153
20241218,All,2032.5100,0.4793,0.4732200000000001,0.5894421742347118,0.6077243140019698,0.6260064537692278,0.6442885935364858,0.6625707333037438,0.6808528730710018,0.6991350128382599,0.7043584813431908,0.717417152605518,0.735699292372776,0.753981432140034,0.772263571907292,0.79054571167455,0.808827851441808,0.827109991209066
20241217,All,1583.8600,0.4276,0.73865,0.9200614132929077,0.948598040103028,0.9771346669131482,1.0056712937232686,1.034207920533389,1.062744547343509,1.0912811741536295,1.099434496099378,1.1198178009637498,1.14835442777387,1.1768910545839903,1.2054276813941107,1.2339643082042309,1.2625009350143512,1.2910375618244716
20241216,All,2715.7500,0.4213,0.4839,0.6027451673897488,0.6214399128218442,0.6401346582539394,0.6588294036860348,0.6775241491181301,0.6962188945502255,0.7149136399823207,0.7202549958200622,0.7336083854144161,0.7523031308465115,0.7709978762786067,0.7896926217107021,0.8083873671427974,0.8270821125748927,0.845776858006988
20241215,All,2102.0300,0.3075,0.3421,0.42611928448859915,0.4393358011497271,0.45255231781085503,0.465768834471983,0.47898535113311097,0.4922018677942389,0.5054183844553668,0.5091945320728319,0.5186349011164948,0.5318514177776228,0.5450679344387507,0.5582844510998787,0.5715009677610066,0.5847174844221346,0.5979340010832626
20241214,All,1939.7100,0.3838,0.476,0.5929049383705735,0.6112944792378546,0.6296840201051358,0.6480735609724171,0.6664631018396983,0.6848526427069795,0.7032421835742607,0.7084963381077696,0.7216317244415419,0.7400212653088232,0.7584108061761043,0.7768003470433855,0.7951898879106668,0.813579428777948,0.8319689696452293
20241213,All,2558.8100,0.4445,0.5676,0.7070017710486081,0.7289301395281644,0.7508585080077208,0.7727868764872771,0.7947152449668334,0.8166436134463898,0.8385719819259461,0.8448372300629622,0.8605003504055024,0.8824287188850588,0.9043570873646152,0.9262854558441714,0.9482138243237278,0.9701421928032841,0.9920705612828404
20241212,All,1653.8000,0.5341,0.662,0.8245862798347051,0.8501616496963441,0.8757370195579831,0.9013123894196221,0.9268877592812611,0.9524631291429001,0.978038499004539,0.9853457475364359,1.003613868866178,1.029189238727817,1.054764608589456,1.080339978451095,1.105915348312734,1.131490718174373,1.157066088036012
20241211,All,2092.6000,0.1437,0.2467,0.3489063774700415,0.3649837851619582,0.3810611928538748,0.3971386005457914,0.41321600823770804,0.4292934159296247,0.44537082362154135,0.4499643686763747,0.461448231313458,0.47752563900537465,0.49360304669729127,0.509680454389208,0.5257578620811245,0.5418352697730412,0.5579126774649579
20241210,All,1908.0200,0.3901,0.5557,0.760152683637586,0.7923137799401277,0.8244748762426694,0.856635972545211,0.8887970688477527,0.9209581651502943,0.9531192614528359,0.9623081461107049,0.9852803577553775,1.017441454057919,1.049602550360461,1.0817636466630025,1.1139247429655441,1.1460858392680857,1.1782469355706273
20241209,All,1867.5800,0.4641,0.633,0.7984833974361936,0.8245144936621117,0.8505455898880298,0.8765766861139479,0.9026077823398659,0.9286388785657841,0.9546699747917021,0.9621074308562502,0.9807010710176203,1.0067321672435383,1.0327632634694566,1.0587943596953746,1.0848254559212926,1.1108565521472107,1.136887648373129
20241208,All,1659.8800,0.3293,0.4636,0.5831796410929379,0.6019899217142989,0.6208002023356599,0.6396104829570209,0.658420763578382,0.6772310441997429,0.6960413248211039,0.7014156907129214,0.714851605442465,0.733661886063826,0.752472166685187,0.771282447306548,0.790092727927909,0.80890300854927,0.827713289170631
20241207,All,1605.5000,0.3087,0.451,0.5578209381023221,0.5746242317363952,0.5914275253704684,0.6082308190045416,0.6250341126386146,0.6418374062726878,0.6586406999067609,0.6634416409450675,0.6754439935408341,0.6922472871749072,0.7090505808089803,0.7258538744430535,0.7426571680771266,0.7594604617111997,0.7762637553452729
20241206,All,2051.3600,0.3217,0.3944,0.5110456249590901,0.5293943749526548,0.5477431249462196,0.5660918749397843,0.584440624933349,0.6027893749269139,0.6211381249204786,0.6263806249186399,0.6394868749140433,0.657835624907608,0.6761843749011728,0.6945331248947375,0.7128818748883022,0.731230624881867,0.7495793748754318
20241205,All,2020.4600,0.4629,0.5993,0.7691960164476542,0.7959212325180718,0.8226464485884893,0.8493716646589068,0.8760968807293243,0.9028220967997419,0.9295473128701593,0.9371830888902787,0.9562725289405769,0.9829977450109945,1.009722961081412,1.0364481771518295,1.063173393222247,1.0898986092926646,1.116623825363082
20241204,All,2058.4600,0.3392,0.5372,1.0085413333834912,1.0826849139157257,1.1568284944479603,1.2309720749801947,1.3051156555124293,1.3792592360446638,1.4534028165768984,1.4745866967289654,1.527546397109133,1.6016899776413676,1.6758335581736021,1.7499771387058367,1.8241207192380713,1.8982642997703059,1.9724078803025402
20241203,All,1998.6500,0.2641,0.3293,0.4527940133579884,0.4722200379311551,0.49164606250432186,0.5110720870774885,0.5304981116506553,0.549924136223822,0.5693501607969887,0.5749004535321792,0.5887761853701554,0.6082022099433222,0.6276282345164889,0.6470542590896555,0.6664802836628223,0.6859063082359891,0.7053323328091557
20241202,All,1844.9100,0.2667,0.3497,0.4704501053168533,0.4894445039060212,0.5084389024951891,0.527433301084357,0.546427699673525,0.5654220982626929,0.5844164968518608,0.5898434678773373,0.6034108954410288,0.6224052940301966,0.6413996926193646,0.6603940912085325,0.6793884897977005,0.6983828883868684,0.7173772869760363
