date_dt,Day7_prediction,Day90_prediction,Day180_prediction,Day90,Day180,percentual_increase_7_to_90,absolute_error_90,percentual_error_90
2024-07-01,732.8,1205.2357243858055,1282.6236625006231,1043.5,1069.8,0.4239901746724892,161.7357243858055,0.13419426682546012
2024-07-02,545.0,895.2407879321763,951.6496127181005,729.7,796.1,0.3388990825688074,165.54078793217627,0.18491202608690532
2024-07-03,260.0,425.43430687591444,452.0637614096748,323.0,292.4,0.2423076923076923,102.43430687591444,0.24077585004396754
2024-07-04,500.0,817.7359547337031,868.9578100013782,525.74,529.13,0.05148000000000002,291.9959547337031,0.357078532554915
2024-07-05,429.0,700.7124179199126,744.239350631563,650.0,686.44,0.5151515151515151,50.71241791991258,0.07237265477676852
2024-07-06,212.2,347.8156677274316,369.2605785225628,401.3,438.68,0.8911404335532518,53.484332272568395,0.15377206156935344
2024-07-07,312.0,514.5884527500573,545.8579839724803,316.3,426.3,0.013782051282051318,198.28845275005727,0.3853340503277261
2024-07-08,431.0,714.6730696855433,758.1524401688391,1141.74,1300.74,1.649048723897912,427.0669303144567,0.59756964188166
2024-07-09,514.0,834.2751886741339,884.7285018620561,875.0,943.0,0.7023346303501945,40.724811325866085,0.048814602038672286
2024-07-10,459.0,745.900932539297,790.6175716327497,735.0,759.0,0.6013071895424836,10.900932539296946,0.014614450879135538
2024-07-11,163.0,264.7151317879349,280.70040659785093,265.16,285.16,0.6267484662576689,0.44486821206510285,0.0016805545231221982
2024-07-12,130.0,210.83305246271576,223.59098416478872,228.9,237.5,0.7607692307692309,18.06694753728425,0.08569314595717507
2024-07-13,91.59,149.83720608143346,158.88357110061017,56.88,95.58,-0.3789715034392401,92.95720608143347,0.6203880098439177
2024-07-14,193.0,317.47711643946417,336.94102528893706,550.92,580.92,1.8545077720207253,233.4428835605358,0.7353061731775183
2024-07-15,63.92,105.76128247386441,112.27576552971091,121.97,99.17,0.9081664580725907,16.208717526135587,0.15325757353728253
2024-07-16,90.0,149.25345372844137,158.3773292739911,-236.62,-248.87,-3.629111111111111,385.8734537284414,2.585356948794749
2024-07-17,159.0,264.06380884337466,279.9467090497253,370.7,409.4,1.3314465408805032,106.63619115662533,0.4038273613627793
2024-07-18,212.0,351.70483266471916,372.86916735590313,327.5,407.5,0.5448113207547169,24.204832664719163,0.06882143893596615
2024-07-19,247.0,410.4854462719868,435.0389577808709,395.8,370.0,0.6024291497975709,14.685446271986791,0.035775802541501665
2024-07-20,187.04,310.56645048190586,328.92524204112,622.04,666.04,2.325705731394354,311.4735495180941,1.0029207888836051
2024-07-21,330.0,545.9987516287696,577.7656473933621,727.5,779.1,1.2045454545454546,181.50124837123042,0.3324206288563734
2024-07-22,128.0,212.4158483440267,224.75292403811244,315.0,346.0,1.4609375,102.5841516559733,0.4829401970507821
2024-07-23,219.3,363.45988347207924,384.77892898127067,238.78,241.0,0.08882808937528494,124.67988347207924,0.3430361620133438
2024-07-24,154.12,250.82943231964393,265.2290311478744,302.12,368.12,0.9602906825849987,51.29056768035608,0.20448384866969702
2024-07-25,228.0,372.6056285553501,393.8246517471857,424.0,444.6,0.8596491228070176,51.39437144464989,0.13793235395802755
2024-07-26,174.0,285.0953507276517,301.3687173112547,329.0,-29.9,0.8908045977011494,43.90464927234831,0.15399987814704813
2024-07-27,233.0,382.71527743576746,404.63219850669526,332.0,357.0,0.4248927038626609,50.71527743576746,0.13251437929409338
2024-07-28,131.0,215.30076273140034,227.58472759074013,151.7,129.9,0.15801526717557243,63.60076273140035,0.2954042611114473
2024-07-29,217.54,358.11631960846313,378.8931247280221,486.54,538.54,1.2365541969293004,128.4236803915369,0.35860884679018673
2024-07-30,119.0,196.19747806335297,207.48369029105405,302.0,324.0,1.5378151260504203,105.80252193664703,0.5392654532617537
2024-07-31,134.0,221.4046760290944,234.13521472957075,-4.09999999999999,-37.1,-1.0305970149253731,225.50467602909438,1.0185181274105577
2024-08-01,300.0,496.8210966748035,525.358600770398,727.6,899.6,1.4253333333333333,230.7789033251965,0.4645110782730184
2024-08-02,234.0,388.784252684371,410.6763889418988,514.2,254.72,1.1974358974358976,125.41574731562906,0.32258443198172965
2024-08-03,110.0,182.36618910463508,192.64843239877453,209.6,211.9,0.9054545454545454,27.23381089536491,0.14933585567080718
2024-08-04,250.0,413.6178615324003,437.0615139682217,476.0,523.0,0.904,62.3821384675997,0.15082070739518358
2024-08-05,246.0,406.4175592641297,428.52297724922676,434.06,459.06,0.7644715447154472,27.64244073587031,0.06801487806265172
2024-08-06,176.7,292.17310931550264,307.8147180161571,305.4,250.5,0.7283531409168081,13.226890684497334,0.045270732530741896
2024-08-07,327.2,540.8571663737492,569.7141709725021,571.2,593.9,0.7457212713936432,30.34283362625081,0.05610138038789147
2024-08-08,310.0,513.4252363247545,541.108185815768,703.1,696.0,1.2680645161290323,189.67476367524557,0.36943015312802324
2024-08-09,221.74,368.806273008824,388.0499237404257,434.74,542.74,0.9605844682962027,65.933726991176,0.17877604535646952
2024-08-10,204.0,340.69202660508284,358.1851965391616,301.82,309.82,0.4795098039215686,38.87202660508285,0.11409725960549648
2024-08-11,232.0,388.4062961322997,408.1080160530416,392.9,419.5,0.6935344827586206,4.493703867700276,0.011569595839325998
2024-08-12,291.0,488.56429918027845,513.1908961822221,395.62,454.62,0.35951890034364264,92.94429918027845,0.1902396457052265
2024-08-13,202.0,340.4890887803402,357.5743408816039,465.1,480.1,1.3024752475247525,124.61091121965984,0.36597622457161944
2024-08-14,287.0,486.57385795901075,511.2752625219827,541.2,553.1,0.8857142857142859,54.62614204098929,0.11226690696069214
2024-08-15,299.0,505.5817113829193,531.2912890276086,488.02,427.92,0.6321739130434783,17.561711382919327,0.03473565397546268
2024-08-16,463.0,782.8403149374849,822.7248340258556,1153.4,1295.4,1.4911447084233262,370.5596850625152,0.47335283836539116
2024-08-17,336.0,568.6596882177232,598.0587636952051,565.3,565.3,0.6824404761904761,3.35968821772326,0.005908082263142474
2024-08-18,317.0,534.3781650466883,561.8147202520704,692.4,669.6,1.1842271293375393,158.02183495331167,0.2957116238825091
2024-08-19,277.0,465.8845228323731,489.8890991976759,527.9,531.38,0.9057761732851984,62.0154771676269,0.13311340928563167
2024-08-20,300.0,505.15208768511,530.884090549607,634.6,771.6,1.1153333333333335,129.44791231489,0.25625532482324853
2024-08-21,286.0,481.6764628105749,507.1333240122421,784.1,809.1,1.7416083916083918,302.42353718942513,0.6278561659932237
2024-08-22,252.0,424.9287022839679,447.4626601919755,470.1,486.1,0.8654761904761906,45.17129771603214,0.10630323975113698
2024-08-23,335.0,564.1575515724466,593.3996060995922,528.53,491.53,0.5777014925373134,35.62755157244658,0.06315177643752846
2024-08-24,188.0,318.3741621046363,334.9885415727642,335.56,328.26,0.7848936170212766,17.185837895363704,0.05398000196295903
2024-08-25,289.6,491.93800049354326,518.0549234669442,524.92,546.02,0.8125690607734803,32.9819995064567,0.06704503305979022
2024-08-26,266.0,450.4123499286955,474.19197678289424,375.6,392.2,0.41203007518797,74.81234992869548,0.16609746588995392
2024-08-27,289.8,490.4673560362617,516.1040744816648,464.8,524.8,0.6038647342995169,25.667356036261708,0.05233244520836988
2024-08-28,147.48,247.88870014138934,261.08526994861734,221.25,289.25,0.5002034174125306,26.638700141389336,0.10746234147097188
2024-08-29,373.0,626.2881791341252,659.5396726547791,408.54,408.54,0.09528150134048263,217.74817913412522,0.3476804870166526
2024-08-30,305.0,513.7158702227872,541.8328963304625,384.99,409.99,0.26226229508196724,128.7258702227872,0.25057795112882464
2024-08-31,462.0,776.4463121237591,819.1893200523548,1167.3,1236.3,1.5266233766233765,390.8536878762409,0.5033879120465731
2024-09-01,401.44,672.9033538939639,710.7322199263527,814.54,794.46,1.029045436428856,141.6366461060361,0.21048586737814834
2024-09-02,237.0,395.9519977913051,418.1095743166205,271.6,288.8,0.1459915611814347,124.35199779130505,0.31405826586294283
2024-09-03,295.0,491.75186755039385,519.4700902316503,460.3,493.3,0.5603389830508475,31.451867550393843,0.06395881668343784
2024-09-04,422.0,697.1443217463828,736.5702098291807,399.09,301.09,-0.05428909952606641,298.05432174638287,0.427536038735482
2024-09-05,351.0,579.5121238043238,612.2881405780215,450.89,464.89,0.28458689458689457,128.6221238043238,0.22194897832327995
2024-09-06,332.0,549.3225877222358,580.0593858552733,697.2,725.2,1.1,147.87741227776428,0.26919958432974234
2024-09-07,241.0,398.7463428699538,421.41802744221866,332.45,356.45,0.379460580912863,66.29634286995383,0.16626194585959014
2024-09-08,410.0,680.6649946587567,718.4198932527403,604.76,587.76,0.4750243902439024,75.90499465875666,0.11151593699454272
2024-09-09,205.0,340.2670178672665,358.2606846248814,321.0,331.0,0.5658536585365853,19.267017867266475,0.0566232307439867
2024-09-10,209.0,347.4931866114578,365.6430416559034,274.0,270.0,0.31100478468899523,73.49318661145782,0.21149533125561013
2024-09-11,127.0,210.72311590784173,221.71939786792404,68.6,74.6,-0.4598425196850394,142.12311590784174,0.6744543202844356
2024-09-12,272.4,453.86375983438273,478.33858779901107,329.0,339.0,0.20778267254038188,124.86375983438273,0.2751128662044887
2024-09-13,288.0,479.43062284287754,504.91895075198926,668.0,671.0,1.3194444444444444,188.56937715712246,0.39331942552806387
2024-09-14,424.9,708.7248472224078,746.4628657652202,558.9,563.9,0.3153683219581078,149.8248472224078,0.21140058488084965
2024-09-15,308.5,509.6374482051419,537.0205256839226,699.6,699.6,1.2677471636953,189.96255179485814,0.37274056775826536
2024-09-16,304.4,504.0342768289505,531.0610986199813,400.72,403.72,0.3164257555847571,103.31427682895048,0.20497470425808223
2024-09-17,292.4,488.16795362816066,514.621793634005,546.9,561.9,0.8703830369357046,58.73204637183932,0.12031114688158276
2024-09-18,442.0,735.9631604807398,776.9641424518729,511.72,541.72,0.15773755656108604,224.2431604807398,0.3046934582082363
2024-09-19,252.86,419.9894297709946,443.8672262125241,469.76,497.76,0.8577869176619471,49.770570229005386,0.11850434011194881
2024-09-20,243.0,404.49701687060923,427.44131217145934,239.14,126.14,-0.015884773662551498,165.35701687060924,0.40879662883522266
2024-09-21,233.0,390.4770970174244,412.42243040367276,432.0,442.0,0.8540772532188842,41.5229029825756,0.10633889490507739
2024-09-22,331.0,555.4180107690844,586.0396707815537,664.4,633.12,1.007250755287009,108.98198923091559,0.19621615993332445
2024-09-23,304.0,511.59855736566453,538.5788526223347,452.6,452.6,0.48881578947368426,58.99855736566451,0.11532197758621776
2024-09-24,92.15,155.3440640603919,163.52448754380086,302.85,342.85,2.286489419424851,147.50593593960812,0.9495434333574754
2024-09-25,345.0,583.5236387991235,613.8059178906136,500.3,530.3,0.4501449275362319,83.22363879912353,0.14262256619182664
2024-09-26,305.94,515.226112963748,542.3103075379946,506.94,520.94,0.6569915669739165,8.286112963748053,0.016082478654048875
2024-09-27,215.0,363.21800296876245,382.29560788423464,322.8,327.8,0.5013953488372094,40.41800296876244,0.11127753205624688
2024-09-28,142.6,239.75452029029523,252.2773372204522,405.1,408.1,1.8408134642356242,165.3454797097048,0.689644889737654
2024-09-29,176.0,295.5708321241913,311.35377780354736,312.0,312.0,0.7727272727272727,16.429167875808673,0.05558453707267555
2024-09-30,332.0,490.0439835096005,516.3853814565056,700.0,713.0,1.108433734939759,209.95601649039952,0.4284432082743574
2024-10-01,316.0,466.4943668264278,491.75133169231503,494.98,494.98,0.5663924050632912,28.48563317357224,0.061063187895195124
2024-10-02,456.0,672.1148111115322,708.1864326208524,826.0,830.0,0.8114035087719298,153.88518888846784,0.22895669957633444
2024-10-03,278.8,408.5348551828891,430.80528260280875,444.7,444.7,0.5950502152080344,36.1651448171109,0.0885240129656032
2024-10-04,458.6,673.4477189896435,710.880276768922,732.99,732.99,0.5983209768861752,59.54228101035653,0.08841411045193873
2024-10-05,344.76,508.61549616928363,536.6227244939299,341.16,341.16,-0.010442046641141565,167.4554961692836,0.3292378966635909
2024-10-06,486.0,718.2885237229627,757.1022582766208,762.5,762.5,0.5689300411522634,44.211476277037264,0.061551138319577585
2024-10-07,203.6,300.8695496611145,317.2069316293607,-377.88,-377.88,-2.8559921414538314,678.7495496611145,2.2559596025108775
2024-10-08,179.0,264.520081299414,278.68788209816813,190.0,190.0,0.061452513966480445,74.52008129941402,0.2817180492813462
2024-10-09,310.5,457.82795386743646,482.4325202512341,367.6,367.6,0.18389694041867963,90.22795386743644,0.19707829787423123
2024-10-10,363.0,534.9836724991105,564.1863476406869,348.72,348.72,-0.03933884297520654,186.2636724991105,0.34816702279716805
2024-10-11,286.0,421.4338885053766,444.03539253854206,494.5,494.5,0.7290209790209791,73.06611149462339,0.17337502627933826
2024-10-12,298.0,438.11443296492774,462.3667573640928,658.0,658.0,1.2080536912751678,219.88556703507226,0.5018907173338312
2024-10-13,227.0,333.27082917157543,351.64118149245354,355.0,355.0,0.5638766519823789,21.72917082842457,0.06519973825023222
2024-10-14,296.0,435.1295248166716,458.9502544776542,416.0,416.0,0.40540540540540543,19.12952481667162,0.04396282882604037
2024-10-15,197.91,290.22456013487465,306.40045587389824,468.61,468.61,1.3677934414632917,178.38543986512536,0.6146462579949304
2024-10-16,312.0,453.715139396091,479.21402971464767,368.5,368.5,0.18108974358974358,85.21513939609099,0.18781638961731584
2024-10-17,193.8,280.1611447035342,296.0255167224654,422.8,422.8,1.1816305469556243,142.6388552964658,0.5091314694884113
2024-10-18,242.0,357.7926468233299,378.0030812448322,398.0,398.0,0.6446280991735537,40.2073531766701,0.11237613051484426
2024-10-19,175.0,258.55499908819394,273.1675794451929,90.8,90.8,-0.48114285714285715,167.75499908819393,0.6488174650646463
2024-10-20,304.0,448.67152207176736,473.88573772253955,452.0,452.0,0.4868421052631579,3.328477928232644,0.007418518369214074
2024-10-21,148.6,219.54893767069063,232.20961975259684,267.5,267.5,0.8001345895020189,47.951062329309366,0.21840717080231511
2024-10-22,313.0,452.2248885157929,478.4038749643422,455.0,455.0,0.4536741214057508,2.775111484207116,0.006136573980514568
2024-10-23,287.0,411.7865617170222,435.74317156765045,350.95,350.95,0.2228222996515679,60.83656171702222,0.14773809388862189
2024-10-24,333.0,475.4745199257083,502.9921829992199,469.6,469.6,0.41021021021021026,5.8745199257082845,0.012355067789176513
2024-10-25,381.0,542.6818306398706,573.8579405179696,612.0,612.0,0.6062992125984252,69.31816936012945,0.12773261503595412
2024-10-26,311.0,442.90613351687233,467.6726952219483,637.8,637.8,1.0508038585209,194.89386648312762,0.4400342459373578
2024-10-27,161.0,228.87488065469543,241.88261896050662,251.0,251.0,0.5590062111801242,22.12511934530457,0.09666905901606929
2024-10-28,267.0,378.568332991807,399.6689869755795,449.0,449.0,0.6816479400749064,70.43166700819302,0.18604743416221586
2024-10-29,49.5,69.90523791086909,73.85144468417607,-530.95,-530.95,-11.726262626262628,600.8552379108692,8.595282068519307
2024-10-30,251.0,354.74797045401124,374.7875543026053,288.1,288.1,0.14780876494023915,66.64797045401122,0.18787414165813054
2024-10-31,339.0,476.6208904720301,502.11279309470325,503.0,503.0,0.4837758112094395,26.379109527969888,0.055346104325903256
2024-11-01,282.0,393.85640269499993,414.14763558661656,371.4,371.4,0.3170212765957446,22.45640269499995,0.05701672625185189
2024-11-02,370.0,526.9541677823457,553.7419880350159,700.0,700.0,0.8918918918918919,173.04583221765427,0.3283887723023561
2024-11-03,305.0,432.27189365507627,454.13860554176114,465.5,465.5,0.5262295081967213,33.22810634492373,0.07686853305211075
2024-11-04,508.0,716.3120932424407,753.7256906800491,730.6,730.6,0.4381889763779528,14.287906757559313,0.019946482674729146
2024-11-05,346.0,488.7378097369449,514.1481721988993,437.5,437.5,0.26445086705202314,51.23780973694488,0.10483700813841841
2024-11-06,245.0,345.75772504551423,364.3967161309803,298.0,298.0,0.2163265306122449,47.757725045514235,0.13812482436719986
2024-11-07,343.0,479.31206036936203,505.3192066884017,427.0,427.0,0.24489795918367346,52.31206036936203,0.10913987920322703
2024-11-08,451.3,628.4458284265297,662.0231507977136,669.1,669.1,0.4826058054509196,40.65417157347031,0.06469001739618215
2024-11-09,328.0,453.05520321262,477.1490647392614,445.4,445.4,0.3579268292682926,7.655203212619995,0.016896844266078074
2024-11-10,270.0,366.59710337136386,385.6718037428938,369.7,369.7,0.36925925925925923,3.102896628636131,0.008464051134339947
2024-11-11,450.0,610.043027486205,641.6403587440169,505.5,505.5,0.12333333333333334,104.543027486205,0.17136992437565243
2024-11-12,279.0,378.8349679879629,397.9958421305487,516.0,516.0,0.8494623655913979,137.1650320120371,0.3620706735192285
2024-11-13,275.0,372.15616296276914,390.78217452189386,445.0,445.0,0.6181818181818182,72.84383703723086,0.19573459823240444
2024-11-14,358.0,484.0759667409694,508.37591465610075,176.5,176.5,-0.5069832402234636,307.5759667409694,0.6353878066116724
2024-11-15,543.0,727.3485981469463,763.3373303820852,815.0,815.0,0.5009208103130756,87.6514018530537,0.12050810584685485
2024-11-16,241.9,323.0281780202827,339.43575171153293,296.6,296.6,0.2261264985531212,26.4281780202827,0.081813847269458
2024-11-17,432.0,572.949409005398,602.1237119057997,109.21,109.21,-0.7471990740740742,463.73940900539804,0.8093898025140104
2024-11-18,408.5,537.5237631644569,565.2330776781639,679.8,679.8,0.6641370869033046,142.27623683554305,0.2646882734968746
2024-11-19,411.0,538.0287206955221,566.3909939813008,709.0,709.0,0.7250608272506083,170.9712793044779,0.31777351789595804
2024-11-20,325.0,422.72461134891137,445.1612482787803,375.08,375.08,0.15409230769230764,47.64461134891138,0.11270839234289613
2024-11-21,294.0,377.5787962167316,397.5195894021033,372.5,372.5,0.26700680272108845,5.078796216731575,0.013450957171377622
2024-11-22,339.0,435.09474335733785,457.8795420788316,214.68,214.68,-0.36672566371681414,220.41474335733784,0.5065902236752927
2024-11-23,238.0,304.3749321590771,320.52371891778245,321.5,321.5,0.35084033613445376,17.125067840922895,0.05626306910180346
2024-11-24,205.5,261.5883965419052,275.5893596605219,151.38,151.38,-0.26335766423357665,110.20839654190519,0.4213046067746753
2024-11-25,159.0,202.12462277544088,212.71763825291308,171.72,171.72,0.07999999999999999,30.404622775440885,0.15042513058500656
2024-11-26,275.0,348.3944490198972,367.0703161351401,359.0,359.0,0.3054545454545455,10.605550980102805,0.03044121687339832
2024-11-27,168.77,213.1756781567945,224.7598277317852,147.27,147.27,-0.127392309059667,65.9056781567945,0.3091613392608499
2024-11-28,133.6,168.53576093516833,177.41176018723505,42.8,42.8,-0.6796407185628742,125.73576093516833,0.7460479617945053
2024-11-29,133.8,167.8978067805766,176.65701905267235,251.98,251.98,0.8832585949177875,84.0821932194234,0.5007938747485207
2024-11-30,134.0,168.03660253972166,176.7056445063001,245.0,245.0,0.8283582089552238,76.96339746027834,0.45801567216336214
2024-12-01,300.0,375.84862767535776,395.4964904543436,328.4,328.4,0.0946666666666666,47.448627675357784,0.12624398276729087
2024-12-02,135.0,168.7349961009606,177.74396600933096,187.0,187.0,0.3851851851851852,18.265003899039414,0.10824668457105818
2024-12-03,370.0,460.38018122402144,484.5871333845724,490.0,490.0,0.32432432432432434,29.61981877597856,0.06433773647081807
2024-12-04,281.65,342.3132000982565,360.3563991098044,351.85,351.85,0.24924551748624196,9.536799901743507,0.027859866049588778
2024-12-05,285.0,346.09993553280674,364.710185016128,359.2,359.2,0.26035087719298244,13.10006446719325,0.037850525591766535
2024-12-06,170.28,206.09622872705998,217.15506562659354,193.78,193.78,0.13800798684519613,12.316228727059979,0.05975960260471707
